Portfolio_Manager_Property_ID,Portfolio_Manager_Property_Name,Unit_of_Measure,Year,Month,Cost,Consumption,Year Built,Property_type,Gross Floor Area
6303417,Eric Spicer Municipal Building,kWh (kilowatt-hours),2020,October,5345.31,59090.0,1974,Office,93217.0
6303417,Eric Spicer Municipal Building,kWh (kilowatt-hours),2020,September,5270.88,54247.04,1974,Office,93217.0
6303417,Eric Spicer Municipal Building,kWh (kilowatt-hours),2021,April,12430.91,116880.0,1974,Office,93217.0
6303417,Eric Spicer Municipal Building,kWh (kilowatt-hours),2021,August,12409.92,114240.0,1974,Office,93217.0
6303417,Eric Spicer Municipal Building,kWh (kilowatt-hours),2021,February,6250.32,73714.26,1974,Office,93217.0
6303417,Eric Spicer Municipal Building,kWh (kilowatt-hours),2021,January,6399.54,76432.59,1974,Office,93217.0
6303417,Eric Spicer Municipal Building,kWh (kilowatt-hours),2021,July,15413.6,148560.0,1974,Office,93217.0
6303417,Eric Spicer Municipal Building,kWh (kilowatt-hours),2021,June,15948.5,152160.0,1974,Office,93217.0
6303417,Eric Spicer Municipal Building,kWh (kilowatt-hours),2021,March,9944.51,108491.39,1974,Office,93217.0
6303417,Eric Spicer Municipal Building,kWh (kilowatt-hours),2021,May,12428.94,116880.0,1974,Office,93217.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2016,April,1259.0,2119.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2016,July,1551.0,2131.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2016,June,504.0,827.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2016,March,2268.0,4034.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2016,May,322.0,516.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2016,November,4407.0,6302.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2016,October,2018.0,2808.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2017,April,1844.0,2746.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2017,December,4393.0,5311.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2017,February,3288.0,4742.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2017,January,4653.0,6696.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2017,July,60.35,88.7,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2017,June,80.6,137.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2017,March,4684.0,6995.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2017,May,978.0,1694.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2017,November,4808.0,6063.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2017,October,2494.0,3224.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2018,April,2370.6,2768.7,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2018,February,5177.0,6664.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2018,January,4161.0,5295.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2018,June,3524.35,4214.9,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2018,March,2849.0,3555.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2018,May,1028.2,1204.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2019,April,936.18,1081.83,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2019,December,1075.12,1259.64,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2019,February,1563.94,1846.6,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2019,January,1386.72,1653.47,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2019,June,109.84,145.95,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2019,March,1133.2,1351.45,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2019,May,1177.45,1428.4,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2019,November,2626.15,3113.3,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2019,October,2367.1,2887.7,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2019,September,812.03,1015.4,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2020,April,485.53,1301.39,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2020,December,767.47,1256.42,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2020,February,1008.54,1409.64,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2020,January,1566.57,1941.33,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2020,June,52.44,123.28,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2020,March,582.61,1082.96,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2020,May,297.09,858.47,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2020,November,568.94,1053.95,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2020,October,356.73,717.07,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2020,September,295.69,596.7,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2021,April,591.88,882.2,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2021,February,805.11,1149.88,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2021,January,741.47,1161.16,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,L (Litres),2021,March,833.68,1172.32,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2016,April,3831.79,22000.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2016,August,4066.56,25200.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2016,December,3564.63,21600.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2016,February,2277.44,13520.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2016,January,3580.37,19760.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2016,July,3943.12,23440.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2016,June,3417.41,19600.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2016,March,3930.61,22720.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2016,May,3256.12,21040.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2016,November,3091.67,19440.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2016,October,2943.61,16640.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2016,September,3519.82,20000.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2017,April,3018.1,18480.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2017,August,3602.48,22160.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2017,December,3847.06,21600.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2017,February,3217.9,18240.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2017,January,3381.69,19200.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2017,July,3754.0,22640.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2017,June,4148.35,24640.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2017,March,3531.54,21840.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2017,May,3494.82,20480.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2017,November,3137.91,18640.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2017,October,3204.42,18480.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2017,September,3332.16,18720.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2018,April,2898.84,16960.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2018,August,3949.47,22000.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2018,December,1619.84,10720.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2018,February,3070.64,18080.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2018,January,3810.8,22560.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2018,July,4302.17,25440.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2018,June,3475.84,19200.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2018,March,3952.86,19600.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2018,May,3651.18,21840.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2018,November,3299.89,19760.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2018,October,3002.95,17120.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2018,September,3626.4,20640.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2019,April,3140.34,19200.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2019,August,3685.76,21760.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2019,December,1761.04,10200.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2019,February,3351.64,20640.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2019,January,3812.49,21440.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2019,July,4304.09,26960.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2019,June,3449.4,19680.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2019,March,3119.17,16880.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2019,May,3104.67,19040.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2019,November,3343.57,18880.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2019,October,3193.68,19360.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2019,September,2902.3,16400.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2020,April,3016.53,17440.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2020,August,3321.14,18640.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2020,December,1196.72,10640.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2020,February,3282.36,18000.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2020,January,4092.55,23840.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2020,July,3923.25,23360.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2020,June,3292.31,19840.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2020,March,3840.87,23360.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2020,May,2969.53,16000.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2020,November,1986.69,18080.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2020,October,2024.01,18400.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2020,September,2247.97,20000.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2021,April,2151.28,18560.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2021,August,2382.91,20720.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2021,February,2114.68,18080.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2021,January,2366.26,20880.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2021,July,2187.75,18720.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2021,June,2139.4,18000.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2021,March,2440.38,21680.0,1919,Courthouse,30278.0
6303418,Supreme Court Of Nova Scotia,kWh (kilowatt-hours),2021,May,1514.46,12480.0,1919,Courthouse,30278.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2016,April,7502.0,51234.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2016,August,6114.0,43196.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2016,December,8621.0,59302.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2016,February,9284.0,64176.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2016,January,10263.0,72450.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2016,July,6101.0,43346.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2016,June,5488.0,38258.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2016,March,9350.0,67624.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2016,May,5863.0,40966.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2016,November,6090.0,42416.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2016,October,5600.0,37508.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2016,September,5874.0,40876.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2017,April,6443.0,42096.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2017,August,4854.0,34194.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2017,December,9411.0,60848.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2017,February,8383.0,55792.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2017,January,8919.0,60678.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2017,July,4939.0,34784.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2017,June,5042.0,34626.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2017,March,8856.0,62314.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2017,May,5404.0,35408.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2017,November,6608.0,42780.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2017,October,4623.0,29942.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2017,September,4016.0,26264.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2018,April,7188.0,40948.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2018,August,3935.0,26644.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2018,December,9485.0,61124.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2018,February,7774.0,49792.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2018,January,9285.0,59972.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2018,July,3881.0,26026.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2018,June,5368.0,28166.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2018,March,8449.0,50660.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2018,May,5833.0,30600.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2018,November,7771.0,46756.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2018,October,6100.0,35000.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2018,September,4777.0,25364.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2019,April,7119.0,44800.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2019,August,3796.0,25074.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2019,December,8954.0,59010.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2019,February,9480.0,60414.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2019,January,9786.0,63306.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2019,July,3912.0,25870.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2019,June,4153.0,26476.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2019,March,8685.0,56600.0,1966,Library,22550.0
6303419,Halifax North Memorial Public Library,kWh (kilowatt-hours),2019,May,6132.0,40054.0,1966,Library,22550.0
